ISSN-year_tag,count_Dimensions,fixed_from,database_Dimensions,database_OpenAlex,count_OpenAlex,year,Dim/OpenAlex,ISSN
2056-3973_2020,14,,Dimensions,OpenAlex,14,2020,1,2056-3973
2056-3973_2021,26,,Dimensions,OpenAlex,26,2021,1,2056-3973
2056-4538_2019,24,,Dimensions,OpenAlex,24,2019,1,2056-4538
2056-4538_2020,36,,Dimensions,OpenAlex,37,2020,0.972972973,2056-4538
2056-4538_2021,53,,Dimensions,OpenAlex,54,2021,0.9814814814814815,2056-4538
2056-4538_2022,41,,Dimensions,OpenAlex,41,2022,1,2056-4538
2056-4538_2023,38,,Dimensions,OpenAlex,38,2023,1,2056-4538
2056-5968_2019,32,,Dimensions,OpenAlex,62,2019,0.5161290322580645,2056-5968
2056-5968_2020,60,,Dimensions,OpenAlex,79,2020,0.759493671,2056-5968
2056-5968_2021,75,,Dimensions,OpenAlex,104,2021,0.7211538461538461,2056-5968
2056-5968_2022,94,,Dimensions,OpenAlex,95,2022,0.9894736842105263,2056-5968
2056-5968_2023,79,,Dimensions,OpenAlex,79,2023,1,2056-5968
2056-6115_2019,2,,Dimensions,OpenAlex,3,2019,0.6666666666666666,2056-6115
2056-6387_2019,111,,Dimensions,OpenAlex,116,2019,0.9568965517241379,2056-6387
2056-6387_2020,102,,Dimensions,OpenAlex,104,2020,0.9807692307692307,2056-6387
2056-6387_2021,171,,Dimensions,OpenAlex,173,2021,0.9884393063583815,2056-6387
2056-6387_2022,143,,Dimensions,OpenAlex,152,2022,0.9407894736842105,2056-6387
2056-6387_2023,122,,Dimensions,OpenAlex,125,2023,0.976,2056-6387
2056-6646_2019,65,,Dimensions,OpenAlex,76,2019,0.8552631578947368,2056-6646
2056-6646_2020,57,,Dimensions,OpenAlex,71,2020,0.8028169014084507,2056-6646
2056-6646_2021,50,,Dimensions,OpenAlex,63,2021,0.7936507936507936,2056-6646
2056-6646_2022,52,,Dimensions,OpenAlex,65,2022,0.8,2056-6646
2056-6646_2023,103,,Dimensions,OpenAlex,117,2023,0.8803418803418803,2056-6646
2056-7189_2019,35,,Dimensions,OpenAlex,35,2019,1,2056-7189
2056-7189_2020,36,,Dimensions,OpenAlex,37,2020,0.972972973,2056-7189
2056-7189_2021,47,,Dimensions,OpenAlex,48,2021,0.9791666666666666,2056-7189
2056-7189_2022,49,,Dimensions,OpenAlex,49,2022,1,2056-7189
2056-7189_2023,63,,Dimensions,OpenAlex,63,2023,1,2056-7189
2056-7251_2019,7,,Dimensions,OpenAlex,8,2019,0.875,2056-7251
2056-7251_2020,22,,Dimensions,OpenAlex,23,2020,0.9565217391304348,2056-7251
2056-7251_2021,10,,Dimensions,OpenAlex,10,2021,1,2056-7251
2056-7529_2019,38,,Dimensions,OpenAlex,38,2019,1,2056-7529
2056-7529_2020,65,,Dimensions,OpenAlex,64,2020,1.015625,2056-7529
2056-7529_2021,68,,Dimensions,OpenAlex,76,2021,0.8947368421052632,2056-7529
2056-7529_2022,53,,Dimensions,OpenAlex,53,2022,1,2056-7529
2056-7529_2023,83,,Dimensions,OpenAlex,83,2023,1,2056-7529
2056-7936_2019,20,,Dimensions,OpenAlex,20,2019,1,2056-7936
2056-7936_2020,19,,Dimensions,OpenAlex,19,2020,1,2056-7936
2056-7936_2021,34,,Dimensions,OpenAlex,36,2021,0.9444444444444444,2056-7936
2056-7936_2022,31,,Dimensions,OpenAlex,32,2022,0.96875,2056-7936
2056-7936_2023,55,,Dimensions,OpenAlex,57,2023,0.9649122807017544,2056-7936
2056-7944_2019,28,,Dimensions,OpenAlex,28,2019,1,2056-7944
2056-7944_2020,55,,Dimensions,OpenAlex,57,2020,0.9649122807017544,2056-7944
2056-7944_2021,97,,Dimensions,OpenAlex,102,2021,0.9509803921568627,2056-7944
2056-7944_2022,70,,Dimensions,OpenAlex,72,2022,0.9722222222222222,2056-7944
2056-7944_2023,36,,Dimensions,OpenAlex,37,2023,0.972972973,2056-7944
2056-807X_2019,18,,Dimensions,OpenAlex,18,2019,1,2056-807X
2056-807X_2020,25,,Dimensions,OpenAlex,27,2020,0.9259259259259259,2056-807X
2056-807X_2021,35,,Dimensions,OpenAlex,36,2021,0.9722222222222222,2056-807X
2056-807X_2022,32,,Dimensions,OpenAlex,33,2022,0.9696969696969697,2056-807X
2056-807X_2023,49,,Dimensions,OpenAlex,51,2023,0.9607843137254902,2056-807X
2056-9920_2020,64,,Dimensions,OpenAlex,65,2020,0.9846153846153847,2056-9920
2056-9920_2021,71,,Dimensions,OpenAlex,76,2021,0.9342105263157895,2056-9920
2056-9920_2022,83,,Dimensions,OpenAlex,83,2022,1,2056-9920
2056-9920_2023,66,,Dimensions,OpenAlex,68,2023,0.9705882352941176,2056-9920
2057-3804_2019,20,,Dimensions,OpenAlex,20,2019,1,2057-3804
2057-3804_2020,31,,Dimensions,OpenAlex,31,2020,1,2057-3804
2057-3804_2021,39,,Dimensions,OpenAlex,40,2021,0.975,2057-3804
2057-3804_2022,19,,Dimensions,OpenAlex,19,2022,1,2057-3804
2057-3804_2023,43,,Dimensions,OpenAlex,45,2023,0.9555555555555556,2057-3804
2057-3960_2019,126,,Dimensions,OpenAlex,130,2019,0.9692307692307692,2057-3960
2057-3960_2020,187,,Dimensions,OpenAlex,199,2020,0.9396984924623115,2057-3960
2057-3960_2021,206,,Dimensions,OpenAlex,214,2021,0.9626168224299065,2057-3960
2057-3960_2022,254,,Dimensions,OpenAlex,263,2022,0.9657794676806084,2057-3960
2057-3960_2023,221,,Dimensions,OpenAlex,229,2023,0.9650655021834061,2057-3960
2057-3995_2019,23,,Dimensions,OpenAlex,23,2019,1,2057-3995
2057-3995_2020,24,,Dimensions,OpenAlex,25,2020,0.96,2057-3995
2057-3995_2021,83,,Dimensions,OpenAlex,84,2021,0.9880952380952381,2057-3995
2057-3995_2022,74,,Dimensions,OpenAlex,75,2022,0.9866666666666667,2057-3995
2057-3995_2023,60,,Dimensions,OpenAlex,62,2023,0.967741935,2057-3995
2057-4347_2019,109,,Dimensions,OpenAlex,111,2019,0.9819819819819819,2057-4347
2057-4347_2020,106,,Dimensions,OpenAlex,107,2020,0.9906542056074766,2057-4347
2057-4347_2021,122,,Dimensions,OpenAlex,123,2021,0.991869919,2057-4347
2057-4347_2022,167,,Dimensions,OpenAlex,167,2022,1,2057-4347
2057-4347_2023,116,,Dimensions,OpenAlex,116,2023,1,2057-4347
2058-3273_2019,7,,Dimensions,OpenAlex,7,2019,1,2058-3273
2058-6345_2019,5,,Dimensions,OpenAlex,5,2019,1,2058-6345
2058-6345_2020,5,,Dimensions,OpenAlex,5,2020,1,2058-6345
2058-7716_2019,92,,Dimensions,OpenAlex,100,2019,0.92,2058-7716
2058-7716_2020,127,,Dimensions,OpenAlex,139,2020,0.9136690647482014,2058-7716
2058-7716_2021,376,,Dimensions,OpenAlex,394,2021,0.9543147208121827,2058-7716
2058-7716_2022,476,,Dimensions,OpenAlex,483,2022,0.9855072463768116,2058-7716
2058-7716_2023,448,,Dimensions,OpenAlex,450,2023,0.9955555555555555,2058-7716
2058-8615_2019,26,,Dimensions,OpenAlex,26,2019,1,2058-8615
2058-8615_2020,15,,Dimensions,OpenAlex,15,2020,1,2058-8615
2058-8615_2021,15,,Dimensions,OpenAlex,16,2021,0.9375,2058-8615
2058-8615_2022,3,,Dimensions,OpenAlex,4,2022,0.75,2058-8615
2058-8615_2023,12,,Dimensions,OpenAlex,12,2023,1,2058-8615
2059-0105_2019,48,,Dimensions,OpenAlex,48,2019,1,2059-0105
2059-0105_2020,101,,Dimensions,OpenAlex,108,2020,0.9351851851851852,2059-0105
2059-0105_2021,152,,Dimensions,OpenAlex,156,2021,0.9743589743589743,2059-0105
2059-0105_2022,160,,Dimensions,OpenAlex,165,2022,0.9696969696969697,2059-0105
2059-0105_2023,177,,Dimensions,OpenAlex,180,2023,0.9833333333333333,2059-0105
2059-0628_2019,24,,Dimensions,OpenAlex,27,2019,0.8888888888888888,2059-0628
2059-0628_2020,32,,Dimensions,OpenAlex,32,2020,1,2059-0628
2059-0628_2021,37,,Dimensions,OpenAlex,41,2021,0.9024390243902439,2059-0628
2059-0628_2022,40,,Dimensions,OpenAlex,41,2022,0.975609756,2059-0628
2059-0628_2023,28,,Dimensions,OpenAlex,28,2023,1,2059-0628
2059-3635_2019,42,,Dimensions,OpenAlex,58,2019,0.7241379310344828,2059-3635
2059-3635_2020,146,,Dimensions,OpenAlex,169,2020,0.863905325,2059-3635
2059-3635_2021,219,,Dimensions,OpenAlex,264,2021,0.8295454545454546,2059-3635
2059-3635_2022,210,,Dimensions,OpenAlex,214,2022,0.9813084112149533,2059-3635
2059-3635_2023,270,,Dimensions,OpenAlex,328,2023,0.823170732,2059-3635
2059-7029_2021,247,,Dimensions,OpenAlex,257,2021,0.9610894941634242,2059-7029
2059-7029_2022,199,,Dimensions,OpenAlex,298,2022,0.6677852348993288,2059-7029
2059-7029_2023,151,,Dimensions,OpenAlex,1018,2023,0.14833005893909626,2059-7029
2059-7037_2019,22,,Dimensions,OpenAlex,23,2019,0.9565217391304348,2059-7037
2059-7037_2020,41,,Dimensions,OpenAlex,43,2020,0.9534883720930233,2059-7037
2059-7037_2021,45,,Dimensions,OpenAlex,53,2021,0.8490566037735849,2059-7037
2059-7037_2022,64,,Dimensions,OpenAlex,69,2022,0.927536232,2059-7037
2059-7037_2023,77,,Dimensions,OpenAlex,80,2023,0.9625,2059-7037
2059-7347_2019,5,,Dimensions,OpenAlex,5,2019,1,2059-7347
2059-7347_2020,11,,Dimensions,OpenAlex,11,2020,1,2059-7347
2059-7754_2022,55,,Dimensions,OpenAlex,45,2022,1.2222222222222223,2059-7754
2059-7754_2023,87,,Dimensions,OpenAlex,495,2023,0.17575757575757575,2059-7754
2071-1050_2019,7330,,Dimensions,OpenAlex,7409,2019,0.9893372924821163,2071-1050
2071-1050_2020,10590,,Dimensions,OpenAlex,10708,2020,0.9889802017183414,2071-1050
2071-1050_2021,14034,,Dimensions,OpenAlex,14195,2021,0.9886579781613244,2071-1050
2071-1050_2022,17229,,Dimensions,OpenAlex,17392,2022,0.9906278748850046,2071-1050
2071-1050_2023,16415,,Dimensions,OpenAlex,16566,2023,0.990884945,2071-1050
2072-1315_2019,44,,Dimensions,OpenAlex,44,2019,1,2072-1315
2072-1315_2020,15,,Dimensions,OpenAlex,15,2020,1,2072-1315
2072-1315_2021,52,,Dimensions,OpenAlex,53,2021,0.9811320754716981,2072-1315
2072-1315_2022,55,,Dimensions,OpenAlex,55,2022,1,2072-1315
2072-1315_2023,138,,Dimensions,OpenAlex,142,2023,0.971830986,2072-1315
2072-4292_2019,3046,,Dimensions,OpenAlex,3105,2019,0.9809983896940419,2072-4292
2072-4292_2020,4125,,Dimensions,OpenAlex,4197,2020,0.9828448892065761,2072-4292
2072-4292_2021,5172,,Dimensions,OpenAlex,5231,2021,0.9887210858344485,2072-4292
2072-4292_2022,6415,,Dimensions,OpenAlex,6477,2022,0.9904276671298441,2072-4292
2072-4292_2023,5636,,Dimensions,OpenAlex,5722,2023,0.9849702901083537,2072-4292
2072-6643_2019,3027,,Dimensions,OpenAlex,3042,2019,0.995069034,2072-6643
2072-6643_2020,3818,,Dimensions,OpenAlex,3891,2020,0.9812387561038294,2072-6643
2072-6643_2021,4536,,Dimensions,OpenAlex,4578,2021,0.9908256880733946,2072-6643
2072-6643_2022,5269,,Dimensions,OpenAlex,5319,2022,0.9905997367926302,2072-6643
2072-6643_2023,4862,,Dimensions,OpenAlex,4895,2023,0.9932584269662922,2072-6643
2072-6651_2019,734,,Dimensions,OpenAlex,735,2019,0.998639456,2072-6651
2072-6651_2020,779,,Dimensions,OpenAlex,791,2020,0.9848293299620733,2072-6651
2072-6651_2021,891,,Dimensions,OpenAlex,894,2021,0.9966442953020134,2072-6651
2072-6651_2022,884,,Dimensions,OpenAlex,885,2022,0.9988700564971752,2072-6651
2072-6651_2023,669,,Dimensions,OpenAlex,671,2023,0.9970193740685543,2072-6651
2072-666X_2019,884,,Dimensions,OpenAlex,884,2019,1,2072-666X
2072-666X_2020,1080,,Dimensions,OpenAlex,1086,2020,0.994475138,2072-666X
2072-666X_2021,1604,,Dimensions,OpenAlex,1621,2021,0.9895126465144972,2072-666X
2072-666X_2022,2260,,Dimensions,OpenAlex,2261,2022,0.9995577178239717,2072-666X
2072-666X_2023,2192,,Dimensions,OpenAlex,2193,2023,0.9995440036479708,2072-666X
2072-6694_2019,2094,,Dimensions,OpenAlex,2101,2019,0.9966682532127559,2072-6694
2072-6694_2020,3747,,Dimensions,OpenAlex,3784,2020,0.9902219873150105,2072-6694
2072-6694_2021,6343,,Dimensions,OpenAlex,6445,2021,0.9841737781225757,2072-6694
2072-6694_2022,6240,,Dimensions,OpenAlex,6258,2022,0.997123682,2072-6694
2072-6694_2023,5550,,Dimensions,OpenAlex,5568,2023,0.9967672413793104,2072-6694
2073-431X_2019,86,,Dimensions,OpenAlex,88,2019,0.9772727272727273,2073-431X
2073-431X_2020,108,,Dimensions,OpenAlex,111,2020,0.972972973,2073-431X
2073-431X_2021,166,,Dimensions,OpenAlex,169,2021,0.9822485207100592,2073-431X
2073-431X_2022,185,,Dimensions,OpenAlex,189,2022,0.9788359788359788,2073-431X
2073-431X_2023,265,,Dimensions,OpenAlex,268,2023,0.9888059701492538,2073-431X
2073-4336_2019,49,,Dimensions,OpenAlex,50,2019,0.98,2073-4336
2073-4336_2020,61,,Dimensions,OpenAlex,64,2020,0.953125,2073-4336
2073-4336_2021,98,,Dimensions,OpenAlex,104,2021,0.9423076923076923,2073-4336
2073-4336_2022,75,,Dimensions,OpenAlex,77,2022,0.974025974,2073-4336
2073-4336_2023,70,,Dimensions,OpenAlex,75,2023,0.9333333333333333,2073-4336
2073-4344_2019,1066,,Dimensions,OpenAlex,1089,2019,0.9788797061524335,2073-4344
2073-4344_2020,1446,,Dimensions,OpenAlex,1480,2020,0.977027027,2073-4344
2073-4344_2021,1485,,Dimensions,OpenAlex,1552,2021,0.9568298969072165,2073-4344
2073-4344_2022,1684,,Dimensions,OpenAlex,1716,2022,0.9813519813519813,2073-4344
2073-4344_2023,1421,,Dimensions,OpenAlex,1462,2023,0.9719562243502052,2073-4344
2073-4352_2019,654,,Dimensions,OpenAlex,672,2019,0.9732142857142857,2073-4352
2073-4352_2020,1134,,Dimensions,OpenAlex,1189,2020,0.9537426408746846,2073-4352
2073-4352_2021,1575,,Dimensions,OpenAlex,1613,2021,0.9764414135151891,2073-4352
2073-4352_2022,1817,,Dimensions,OpenAlex,1862,2022,0.9758324382384532,2073-4352
2073-4352_2023,1662,,Dimensions,OpenAlex,1689,2023,0.9840142095914742,2073-4352
2073-4360_2019,2108,,Dimensions,OpenAlex,2111,2019,0.9985788725722407,2073-4360
2073-4360_2020,3120,,Dimensions,OpenAlex,3128,2020,0.9974424552429667,2073-4360
2073-4360_2021,4460,,Dimensions,OpenAlex,4484,2021,0.9946476360392507,2073-4360
2073-4360_2022,5574,,Dimensions,OpenAlex,5576,2022,0.9996413199426112,2073-4360
2073-4360_2023,4602,,Dimensions,OpenAlex,4603,2023,0.9997827503801868,2073-4360
2073-4395_2019,927,,Dimensions,OpenAlex,934,2019,0.9925053533190579,2073-4395
2073-4395_2020,2017,,Dimensions,OpenAlex,2041,2020,0.9882410583047526,2073-4395
2073-4395_2021,2577,,Dimensions,OpenAlex,2619,2021,0.983963345,2073-4395
2073-4395_2022,3233,,Dimensions,OpenAlex,3265,2022,0.9901990811638591,2073-4395
2073-4395_2023,2978,,Dimensions,OpenAlex,3050,2023,0.9763934426229508,2073-4395
2073-4409_2019,1732,,Dimensions,OpenAlex,1735,2019,0.9982708933717579,2073-4409
2073-4409_2020,2616,,Dimensions,OpenAlex,2630,2020,0.9946768060836502,2073-4409
2073-4409_2021,3640,,Dimensions,OpenAlex,3648,2021,0.9978070175438597,2073-4409
2073-4409_2022,4075,,Dimensions,OpenAlex,4076,2022,0.9997546614327772,2073-4409
2073-4409_2023,2715,,Dimensions,OpenAlex,2716,2023,0.9996318114874816,2073-4409
2073-4425_2019,1059,,Dimensions,OpenAlex,1060,2019,0.9990566037735849,2073-4425
2073-4425_2020,1508,,Dimensions,OpenAlex,1511,2020,0.9980145598941098,2073-4425
2073-4425_2021,2031,,Dimensions,OpenAlex,2034,2021,0.9985250737463127,2073-4425
2073-4425_2022,2407,,Dimensions,OpenAlex,2409,2022,0.9991697799916978,2073-4425
2073-4425_2023,2142,,Dimensions,OpenAlex,2147,2023,0.9976711690731253,2073-4425
2073-4433_2019,845,,Dimensions,OpenAlex,907,2019,0.9316427783902976,2073-4433
2073-4433_2020,1367,,Dimensions,OpenAlex,1422,2020,0.9613220815752461,2073-4433
2073-4433_2021,1674,,Dimensions,OpenAlex,1735,2021,0.9648414985590779,2073-4433
2073-4433_2022,2124,,Dimensions,OpenAlex,2153,2022,0.9865304226660474,2073-4433
2073-4433_2023,1778,,Dimensions,OpenAlex,1803,2023,0.9861342207432058,2073-4433
2073-4441_2019,2685,,Dimensions,OpenAlex,2738,2019,0.9806428049671293,2073-4441
2073-4441_2020,3441,,Dimensions,OpenAlex,3539,2020,0.9723085617406046,2073-4441
2073-4441_2021,3552,,Dimensions,OpenAlex,3649,2021,0.9734173746231845,2073-4441
2073-4441_2022,4146,,Dimensions,OpenAlex,4244,2022,0.9769085768143261,2073-4441
2073-4441_2023,4231,,Dimensions,OpenAlex,4312,2023,0.9812152133580705,2073-4441
2073-445X_2019,190,,Dimensions,OpenAlex,198,2019,0.9595959595959596,2073-445X
2073-445X_2020,551,,Dimensions,OpenAlex,560,2020,0.9839285714285714,2073-445X
2073-445X_2021,1412,,Dimensions,OpenAlex,1439,2021,0.9812369701181376,2073-445X
2073-445X_2022,2387,,Dimensions,OpenAlex,2418,2022,0.9871794871794872,2073-445X
2073-445X_2023,2070,,Dimensions,OpenAlex,2096,2023,0.9875954198473282,2073-445X
2073-4468_2019,54,,Dimensions,OpenAlex,55,2019,0.9818181818181818,2073-4468
2073-4468_2020,68,,Dimensions,OpenAlex,69,2020,0.9855072463768116,2073-4468
2073-4468_2021,50,,Dimensions,OpenAlex,52,2021,0.9615384615384616,2073-4468
2073-4468_2022,76,,Dimensions,OpenAlex,77,2022,0.987012987,2073-4468
2073-4468_2023,78,,Dimensions,OpenAlex,78,2023,1,2073-4468
2073-8994_2019,1555,,Dimensions,OpenAlex,1567,2019,0.992342055,2073-8994
2073-8994_2020,2097,,Dimensions,OpenAlex,2119,2020,0.9896177442189712,2073-8994
2073-8994_2021,2416,,Dimensions,OpenAlex,2436,2021,0.9917898193760263,2073-8994
2073-8994_2022,2691,,Dimensions,OpenAlex,2760,2022,0.975,2073-8994
2073-8994_2023,2101,,Dimensions,OpenAlex,2148,2023,0.9781191806331471,2073-8994
2075-163X_2019,795,,Dimensions,OpenAlex,813,2019,0.977859779,2075-163X
2075-163X_2020,1121,,Dimensions,OpenAlex,1147,2020,0.977332171,2075-163X
2075-163X_2021,1418,,Dimensions,OpenAlex,1455,2021,0.9745704467353952,2075-163X
2075-163X_2022,1621,,Dimensions,OpenAlex,1647,2022,0.984213722,2075-163X
2075-163X_2023,1513,,Dimensions,OpenAlex,1541,2023,0.981829981,2075-163X
2075-1680_2019,136,,Dimensions,OpenAlex,141,2019,0.9645390070921985,2075-1680
2075-1680_2020,137,,Dimensions,OpenAlex,146,2020,0.9383561643835616,2075-1680
2075-1680_2021,359,,Dimensions,OpenAlex,364,2021,0.9862637362637363,2075-1680
2075-1680_2022,766,,Dimensions,OpenAlex,773,2022,0.9909443725743855,2075-1680
2075-1680_2023,1111,,Dimensions,OpenAlex,1124,2023,0.9884341637010676,2075-1680
2075-1702_2019,76,,Dimensions,OpenAlex,79,2019,0.9620253164556962,2075-1702
2075-1702_2020,88,,Dimensions,OpenAlex,90,2020,0.9777777777777777,2075-1702
2075-1702_2021,395,,Dimensions,OpenAlex,400,2021,0.9875,2075-1702
2075-1702_2022,1255,,Dimensions,OpenAlex,1260,2022,0.996031746,2075-1702
2075-1702_2023,1061,,Dimensions,OpenAlex,1073,2023,0.9888164026095061,2075-1702
2075-1729_2019,78,,Dimensions,OpenAlex,79,2019,0.9873417721518988,2075-1729
2075-1729_2020,385,,Dimensions,OpenAlex,386,2020,0.9974093264248705,2075-1729
2075-1729_2021,1440,,Dimensions,OpenAlex,1456,2021,0.989010989,2075-1729
2075-1729_2022,2167,,Dimensions,OpenAlex,2185,2022,0.9917620137299771,2075-1729
2075-1729_2023,2265,,Dimensions,OpenAlex,2272,2023,0.996919014,2075-1729
2075-4418_2019,232,,Dimensions,OpenAlex,235,2019,0.9872340425531915,2075-4418
2075-4418_2020,1123,,Dimensions,OpenAlex,1140,2020,0.9850877192982456,2075-4418
2075-4418_2021,2399,,Dimensions,OpenAlex,2447,2021,0.9803841438496118,2075-4418
2075-4418_2022,3195,,Dimensions,OpenAlex,3269,2022,0.977363108,2075-4418
2075-4418_2023,3591,,Dimensions,OpenAlex,3611,2023,0.9944613680420936,2075-4418
2075-4426_2019,50,,Dimensions,OpenAlex,51,2019,0.9803921568627451,2075-4426
2075-4426_2020,308,,Dimensions,OpenAlex,313,2020,0.9840255591054313,2075-4426
2075-4426_2021,1360,,Dimensions,OpenAlex,1372,2021,0.9912536443148688,2075-4426
2075-4426_2022,2086,,Dimensions,OpenAlex,2096,2022,0.9952290076335878,2075-4426
2075-4426_2023,1625,,Dimensions,OpenAlex,1631,2023,0.9963212752912324,2075-4426
2075-4434_2019,90,,Dimensions,OpenAlex,91,2019,0.989010989,2075-4434
2075-4434_2020,81,,Dimensions,OpenAlex,85,2020,0.9529411764705882,2075-4434
2075-4434_2021,125,,Dimensions,OpenAlex,126,2021,0.9920634920634921,2075-4434
2075-4434_2022,115,,Dimensions,OpenAlex,122,2022,0.9426229508196722,2075-4434
2075-4434_2023,111,,Dimensions,OpenAlex,114,2023,0.9736842105263158,2075-4434
2075-4442_2019,111,,Dimensions,OpenAlex,113,2019,0.9823008849557522,2075-4442
2075-4442_2020,103,,Dimensions,OpenAlex,107,2020,0.9626168224299065,2075-4442
2075-4442_2021,120,,Dimensions,OpenAlex,125,2021,0.96,2075-4442
2075-4442_2022,374,,Dimensions,OpenAlex,378,2022,0.9894179894179894,2075-4442
2075-4442_2023,524,,Dimensions,OpenAlex,531,2023,0.9868173258003766,2075-4442
2075-4450_2019,482,,Dimensions,OpenAlex,484,2019,0.9958677685950413,2075-4450
2075-4450_2020,870,,Dimensions,OpenAlex,874,2020,0.9954233409610984,2075-4450
2075-4450_2021,1139,,Dimensions,OpenAlex,1157,2021,0.9844425237683665,2075-4450
2075-4450_2022,1164,,Dimensions,OpenAlex,1167,2022,0.9974293059125964,2075-4450
2075-4450_2023,929,,Dimensions,OpenAlex,929,2023,1,2075-4450
2075-4655_2019,18,,Dimensions,OpenAlex,19,2019,0.9473684210526315,2075-4655
2075-4655_2020,25,,Dimensions,OpenAlex,26,2020,0.9615384615384616,2075-4655
2075-4655_2021,27,,Dimensions,OpenAlex,28,2021,0.9642857142857143,2075-4655
2075-4655_2022,37,,Dimensions,OpenAlex,40,2022,0.925,2075-4655
2075-4655_2023,30,,Dimensions,OpenAlex,30,2023,1,2075-4655
2075-4663_2019,240,,Dimensions,OpenAlex,241,2019,0.995850622,2075-4663
2075-4663_2020,164,,Dimensions,OpenAlex,166,2020,0.9879518072289156,2075-4663
2075-4663_2021,171,,Dimensions,OpenAlex,175,2021,0.9771428571428571,2075-4663
2075-4663_2022,208,,Dimensions,OpenAlex,209,2022,0.9952153110047847,2075-4663
2075-4663_2023,248,,Dimensions,OpenAlex,249,2023,0.9959839357429718,2075-4663
2075-4698_2019,83,,Dimensions,OpenAlex,92,2019,0.9021739130434783,2075-4698
2075-4698_2020,90,,Dimensions,OpenAlex,95,2020,0.9473684210526315,2075-4698
2075-4698_2021,143,,Dimensions,OpenAlex,149,2021,0.959731544,2075-4698
2075-4698_2022,193,,Dimensions,OpenAlex,201,2022,0.9601990049751243,2075-4698
2075-4698_2023,235,,Dimensions,OpenAlex,250,2023,0.94,2075-4698
2075-4701_2019,1363,,Dimensions,OpenAlex,1395,2019,0.9770609318996416,2075-4701
2075-4701_2020,1669,,Dimensions,OpenAlex,1710,2020,0.9760233918128655,2075-4701
2075-4701_2021,2014,,Dimensions,OpenAlex,2067,2021,0.9743589743589743,2075-4701
2075-4701_2022,2160,,Dimensions,OpenAlex,2210,2022,0.9773755656108597,2075-4701
2075-4701_2023,1942,,Dimensions,OpenAlex,1989,2023,0.9763700351935646,2075-4701
2075-471X_2019,33,,Dimensions,OpenAlex,35,2019,0.9428571428571428,2075-471X
2075-471X_2020,31,,Dimensions,OpenAlex,34,2020,0.9117647058823529,2075-471X
2075-471X_2021,92,,Dimensions,OpenAlex,97,2021,0.9484536082474226,2075-471X
2075-471X_2022,88,,Dimensions,OpenAlex,91,2022,0.967032967,2075-471X
2075-471X_2023,83,,Dimensions,OpenAlex,88,2023,0.9431818181818182,2075-471X
2075-5309_2019,238,,Dimensions,OpenAlex,244,2019,0.9754098360655737,2075-5309
2075-5309_2020,256,,Dimensions,OpenAlex,260,2020,0.9846153846153847,2075-5309
2075-5309_2021,675,,Dimensions,OpenAlex,685,2021,0.9854014598540146,2075-5309
2075-5309_2022,2327,,Dimensions,OpenAlex,2350,2022,0.9902127659574468,2075-5309
2075-5309_2023,3115,,Dimensions,OpenAlex,3140,2023,0.9920382165605095,2075-5309
2076-0752_2019,152,,Dimensions,OpenAlex,165,2019,0.9212121212121213,2076-0752
2076-0752_2020,117,,Dimensions,OpenAlex,132,2020,0.8863636363636364,2076-0752
2076-0752_2021,87,,Dimensions,OpenAlex,94,2021,0.925531915,2076-0752
